,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,cluster,series,sales_price,manager,regional_office
5142,4JTH72JR,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,,,,,Dustin Brinkmann,Central
5143,TTKPNDTP,Versie Hillebrand,MG Advanced,,Engaging,2017-07-22,,,,,,Dustin Brinkmann,Central
5144,8JZ4R9BW,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-07-22,2017-11-04,0.0,,,,Dustin Brinkmann,Central
5145,PTFOEUO4,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-07-22,2017-07-23,0.0,,,,Dustin Brinkmann,Central
5146,ZCCBTBIQ,Vicki Laflamme,GTXPro,Doncon,Lost,2017-07-22,2017-07-23,0.0,,,,Celia Rouche,West
5147,1TJ6WP5R,Vicki Laflamme,MG Special,Hottechi,Won,2017-07-22,2017-09-23,65.0,0.0,,,Celia Rouche,West
5148,QELHQ898,Zane Levy,GTX Plus Basic,Statholdings,Engaging,2017-07-22,,,,,,Summer Sewald,West
5149,J732416R,Anna Snelling,MG Special,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5150,IAUXJ05J,Anna Snelling,MG Special,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5151,G7H64S20,Anna Snelling,MG Advanced,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5152,9Q7NSPTF,Cassey Cress,GTX Plus Pro,,Engaging,2017-07-23,,,,,,Rocco Neubert,East
5153,WHF75273,Cassey Cress,GTX Plus Basic,Yearin,Won,2017-07-23,2017-09-05,904.0,0.0,,,Rocco Neubert,East
5154,AH58AQ3B,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-07-23,2017-07-24,541.0,0.0,,,Dustin Brinkmann,Central
5155,292W4P09,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-25,630.0,0.0,,,Cara Losch,East
5156,MG0LTCCE,Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,2017-07-23,2017-07-30,1231.0,0.0,,,Rocco Neubert,East
5157,ZRCQXB38,Darcel Schlecht,GTX Basic,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5158,EJJCUJ3P,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5159,ODFL6HOF,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5160,Q1HNDPKW,Darcel Schlecht,GTXPro,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5161,ANNUH4KM,Darcel Schlecht,GTX Basic,Domzoom,Won,2017-07-23,2017-11-20,556.0,0.0,,,Melvin Marxen,Central
5162,L3V8UK9H,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-07-23,2017-07-31,1070.0,0.0,,,Melvin Marxen,Central
5163,2CRE26AC,Elease Gluck,MG Special,Newex,Won,2017-07-23,2017-07-25,57.0,0.0,,,Celia Rouche,West
5164,6GG9CSTV,Gladys Colclough,MG Special,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5165,5WSQ6D2E,Gladys Colclough,MG Special,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5166,3J1LNCA4,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-07-23,2017-07-31,0.0,,,,Celia Rouche,West
5167,4PDYHVX1,James Ascencio,GTX Plus Pro,J-Texon,Won,2017-07-23,2017-07-25,4824.0,1.0,,,Summer Sewald,West
5168,BICJY3FZ,Jonathan Berthelot,GTX Plus Pro,Streethex,Won,2017-07-23,2017-11-19,6049.0,1.0,,,Melvin Marxen,Central
5169,4P12PLQA,Kami Bicknell,MG Special,Doncon,Won,2017-07-23,2017-07-28,58.0,0.0,,,Summer Sewald,West
5170,4942W0E7,Kami Bicknell,MG Advanced,Konex,Won,2017-07-23,2017-08-20,3335.0,1.0,,,Summer Sewald,West
5171,TGTJ0NBT,Kary Hendrixson,GTX Plus Basic,Doncon,Lost,2017-07-23,2017-07-30,0.0,,,,Summer Sewald,West
5172,K6MTPSB5,Lajuana Vencill,GTX Basic,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5173,D2QPN9LN,Lajuana Vencill,GTX Basic,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5174,021Z2J9L,Markita Hansen,GTK 500,Rundofase,Engaging,2017-07-23,,,,,,Celia Rouche,West
5175,W8W6N0LL,Markita Hansen,GTXPro,Kan-code,Lost,2017-07-23,2017-11-07,0.0,,,,Celia Rouche,West
5176,SEF4LOIS,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-07-23,2017-07-25,0.0,,,,Melvin Marxen,Central
5177,BNIU5YZ2,Marty Freudenburg,GTX Plus Basic,Toughzap,Won,2017-07-23,2017-08-07,1006.0,0.0,,,Melvin Marxen,Central
5178,CPK36NED,Marty Freudenburg,MG Advanced,Streethex,Won,2017-07-23,2017-08-02,3367.0,1.0,,,Melvin Marxen,Central
5179,VYWQ3U5S,Maureen Marcano,GTX Basic,Finjob,Lost,2017-07-23,2017-11-10,0.0,,,,Summer Sewald,West
5180,HDWQM6JT,Maureen Marcano,GTX Plus Basic,Sonron,Lost,2017-07-23,2017-07-28,0.0,,,,Summer Sewald,West
5181,EYBMEX1Z,Moses Frase,GTX Basic,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5182,T0MUE2H7,Moses Frase,MG Special,Statholdings,Lost,2017-07-23,2017-08-06,0.0,,,,Dustin Brinkmann,Central
5183,G1M1KVHU,Niesha Huffines,GTX Plus Basic,Xx-zobam,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5184,LXS3Z82E,Niesha Huffines,MG Advanced,,Engaging,2017-07-23,,,,,,Melvin Marxen,Central
5185,ZDRRL61D,Niesha Huffines,GTX Plus Basic,Cancity,Lost,2017-07-23,2017-07-25,0.0,,,,Melvin Marxen,Central
5186,YRWX35AS,Reed Clapper,GTXPro,Ontomedia,Lost,2017-07-23,2017-07-31,0.0,,,,Rocco Neubert,East
5187,YT5I3AUS,Reed Clapper,GTX Basic,Xx-zobam,Won,2017-07-23,2017-07-31,494.0,0.0,,,Rocco Neubert,East
5188,IS8Z2CQA,Reed Clapper,GTXPro,Ontomedia,Won,2017-07-23,2017-07-30,4434.0,1.0,,,Rocco Neubert,East
5189,S3LATQVJ,Versie Hillebrand,GTX Plus Basic,Kinnamplus,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5190,P3Z2LYCL,Versie Hillebrand,MG Special,,Engaging,2017-07-23,,,,,,Dustin Brinkmann,Central
5191,LPR6G7AE,Versie Hillebrand,MG Special,Treequote,Lost,2017-07-23,2017-07-28,0.0,,,,Dustin Brinkmann,Central
5192,CJAQVPDP,Versie Hillebrand,MG Advanced,Zumgoity,Lost,2017-07-23,2017-09-05,0.0,,,,Dustin Brinkmann,Central
5193,757V8R2Z,Violet Mclelland,MG Special,Initech,Won,2017-07-23,2017-09-01,54.0,0.0,,,Cara Losch,East
5194,7KUYF1U3,Violet Mclelland,MG Special,Kan-code,Won,2017-07-23,2017-08-06,48.0,0.0,,,Cara Losch,East
5195,7QE84GCH,Violet Mclelland,MG Advanced,Donware,Won,2017-07-23,2017-09-12,2855.0,1.0,,,Cara Losch,East
5196,1WA46LC9,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-30,538.0,0.0,,,Cara Losch,East
5197,MIGDLH14,Zane Levy,GTX Basic,,Engaging,2017-07-23,,,,,,Summer Sewald,West
5198,L9CJZZ59,Zane Levy,GTX Plus Pro,J-Texon,Lost,2017-07-23,2017-09-29,0.0,,,,Summer Sewald,West
5199,7FZ9CBZ3,Anna Snelling,GTX Plus Pro,Scotfind,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5200,513PSPBN,Anna Snelling,GTX Plus Pro,,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5201,JWUWBI4D,Anna Snelling,GTX Plus Pro,Funholding,Lost,2017-07-24,2017-09-03,0.0,,,,Dustin Brinkmann,Central
5202,11LIZUQE,Cassey Cress,MG Advanced,,Engaging,2017-07-24,,,,,,Rocco Neubert,East
5203,GHB3UIDV,Corliss Cosme,GTX Basic,Zotware,Won,2017-07-24,2017-07-26,458.0,0.0,,,Cara Losch,East
5204,0TC6I9SJ,Darcel Schlecht,GTXPro,Dontechi,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5205,WGFTBY3W,Darcel Schlecht,GTXPro,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5206,NCCB118E,Darcel Schlecht,GTXPro,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5207,WSQHC199,Darcel Schlecht,MG Special,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5208,VV6T07G4,Darcel Schlecht,MG Advanced,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5209,23R03LTJ,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-07-24,2017-08-07,996.0,0.0,,,Melvin Marxen,Central
5210,AHUTOSMS,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,2017-07-24,2017-07-31,4772.0,1.0,,,Melvin Marxen,Central
5211,2T3QDLXY,Donn Cantrell,GTXPro,Initech,Won,2017-07-24,2017-07-26,4490.0,1.0,,,Rocco Neubert,East
5212,J5DVK5F3,Donn Cantrell,MG Advanced,Gekko & Co,Won,2017-07-24,2017-11-02,3260.0,1.0,,,Rocco Neubert,East
5213,M3PCMYJ0,Elease Gluck,GTX Basic,Doncon,Won,2017-07-24,2017-08-06,584.0,0.0,,,Celia Rouche,West
5214,H5RRJOD9,Elease Gluck,MG Advanced,Kan-code,Won,2017-07-24,2017-07-30,3371.0,1.0,,,Celia Rouche,West
5215,7OZ7L8BB,Gladys Colclough,GTX Basic,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5216,RTWAUR7C,Gladys Colclough,GTX Plus Pro,Y-corporation,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5217,BUQ655AB,Gladys Colclough,GTXPro,Condax,Won,2017-07-24,2017-09-27,4868.0,1.0,,,Melvin Marxen,Central
5218,QDNA6HW3,Gladys Colclough,MG Advanced,Rangreen,Won,2017-07-24,2017-08-07,3271.0,1.0,,,Melvin Marxen,Central
5219,QGXJLNK1,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5220,T0VHKKCN,Jonathan Berthelot,GTXPro,Treequote,Lost,2017-07-24,2017-07-25,0.0,,,,Melvin Marxen,Central
5221,E3Z74U5K,Lajuana Vencill,GTX Basic,,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5222,7R0TEEHW,Lajuana Vencill,MG Special,Condax,Lost,2017-07-24,2017-08-28,0.0,,,,Dustin Brinkmann,Central
5223,Q3HHDSDS,Marty Freudenburg,GTX Basic,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5224,0S6OQ9AO,Marty Freudenburg,GTX Plus Basic,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5225,CA3BRUJO,Marty Freudenburg,GTX Plus Basic,Konmatfix,Won,2017-07-24,2017-07-25,1171.0,0.0,,,Melvin Marxen,Central
5226,7AFBJFP5,Maureen Marcano,MG Special,,Engaging,2017-07-24,,,,,,Summer Sewald,West
5227,7MP6KLZO,Moses Frase,GTX Basic,Goodsilron,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5228,2TYZRE2R,Moses Frase,MG Special,Massive Dynamic,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5229,U5K1Y35J,Moses Frase,MG Special,Inity,Won,2017-07-24,2017-07-25,58.0,0.0,,,Dustin Brinkmann,Central
5230,H2FCUPHJ,Niesha Huffines,GTXPro,,Engaging,2017-07-24,,,,,,Melvin Marxen,Central
5231,Y7TVU9AY,Niesha Huffines,GTX Basic,Streethex,Lost,2017-07-24,2017-11-06,0.0,,,,Melvin Marxen,Central
5232,ZNZCBGN7,Rosie Papadopoulos,GTXPro,Yearin,Lost,2017-07-24,2017-07-26,0.0,,,,Cara Losch,East
5233,IT2UBEW4,Rosie Papadopoulos,MG Special,Zotware,Won,2017-07-24,2017-07-25,59.0,0.0,,,Cara Losch,East
5234,806KPNNN,Versie Hillebrand,GTX Basic,Zathunicon,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5235,8Y4LJOJ0,Versie Hillebrand,GTX Plus Basic,,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5236,Z7EBMMAE,Versie Hillebrand,MG Special,,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5237,KT4OEP4X,Versie Hillebrand,MG Special,,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5238,ODHVHXKS,Versie Hillebrand,MG Special,,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5239,SZS2IPM3,Versie Hillebrand,MG Advanced,Doncon,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5240,YY2DWBG5,Versie Hillebrand,MG Advanced,Ron-tech,Engaging,2017-07-24,,,,,,Dustin Brinkmann,Central
5241,X19CKKZ1,Versie Hillebrand,MG Special,Hottechi,Won,2017-07-24,2017-07-31,50.0,0.0,,,Dustin Brinkmann,Central
5242,DZOLKFK6,Vicki Laflamme,GTX Plus Pro,Hatfan,Lost,2017-07-24,2017-11-21,0.0,,,,Celia Rouche,West
5243,H5E0GSHQ,Violet Mclelland,MG Special,Kinnamplus,Lost,2017-07-24,2017-07-30,0.0,,,,Cara Losch,East
5244,P91SQBST,Anna Snelling,MG Special,Dalttechnology,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5245,4DLY9ZDH,Anna Snelling,MG Advanced,Dalttechnology,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5246,ZNEQXZZK,Anna Snelling,MG Advanced,Donquadtech,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5247,CBPVAIQ7,Boris Faz,GTX Basic,Opentech,Lost,2017-07-25,2017-08-03,0.0,,,,Rocco Neubert,East
5248,JND57DH5,Boris Faz,MG Special,Iselectrics,Won,2017-07-25,2017-08-01,48.0,0.0,,,Rocco Neubert,East
5249,8PUH80YZ,Cassey Cress,GTX Basic,Bubba Gump,Won,2017-07-25,2017-08-21,511.0,0.0,,,Rocco Neubert,East
5250,22WVAXR2,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-07-25,2017-07-29,1311.0,0.0,,,Rocco Neubert,East
5251,VVO21D4Z,Cecily Lampkin,GTX Basic,,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5252,SXFE42KG,Cecily Lampkin,MG Advanced,Gogozoom,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5253,MA9SBSLE,Cecily Lampkin,MG Special,Dontechi,Lost,2017-07-25,2017-07-27,0.0,,,,Dustin Brinkmann,Central
5254,PKRDEUWE,Corliss Cosme,GTX Basic,Kan-code,Lost,2017-07-25,2017-08-02,0.0,,,,Cara Losch,East
5255,LJ5FQGLZ,Daniell Hammack,GTX Plus Pro,Plussunin,Won,2017-07-25,2017-07-27,6100.0,1.0,,,Rocco Neubert,East
5256,KMJMLQ4P,Daniell Hammack,MG Special,Silis,Won,2017-07-25,2017-08-01,61.0,0.0,,,Rocco Neubert,East
5257,APIB681L,Darcel Schlecht,GTX Basic,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5258,TFSKOBH7,Darcel Schlecht,GTX Basic,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5259,LUTZ8UQM,Darcel Schlecht,GTXPro,Isdom,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5260,1QKDD1OI,Darcel Schlecht,GTXPro,Isdom,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5261,2GFL3TAF,Darcel Schlecht,GTXPro,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5262,CUSWE9PB,Darcel Schlecht,GTXPro,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5263,XFCKQ7RI,Darcel Schlecht,MG Advanced,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5264,94E71JAP,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-07-25,2017-11-13,0.0,,,,Melvin Marxen,Central
5265,VBVO5X8W,Darcel Schlecht,GTXPro,dambase,Lost,2017-07-25,2017-08-08,0.0,,,,Melvin Marxen,Central
5266,6UUZ4IJ5,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-07-25,2017-08-03,528.0,0.0,,,Melvin Marxen,Central
5267,6EXXL6M4,Darcel Schlecht,GTX Basic,Stanredtax,Won,2017-07-25,2017-07-31,581.0,0.0,,,Melvin Marxen,Central
5268,L9BTE2RA,Darcel Schlecht,GTX Plus Pro,Toughzap,Won,2017-07-25,2017-09-29,5947.0,1.0,,,Melvin Marxen,Central
5269,EVU2E5ZZ,Donn Cantrell,MG Advanced,Gekko & Co,Lost,2017-07-25,2017-08-02,0.0,,,,Rocco Neubert,East
5270,PQL5GITI,Gladys Colclough,GTX Basic,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5271,8AK3KGFA,Gladys Colclough,MG Advanced,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5272,PBTSZ2Q2,Gladys Colclough,GTXPro,Isdom,Lost,2017-07-25,2017-11-05,0.0,,,,Melvin Marxen,Central
5273,7F2DDW3C,Hayden Neloms,MG Advanced,,Engaging,2017-07-25,,,,,,Celia Rouche,West
5274,BEDNZXVE,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5275,D28ANNYX,Kami Bicknell,GTX Basic,Green-Plus,Won,2017-07-25,2017-12-02,508.0,0.0,,,Summer Sewald,West
5276,CGFLLZZI,Kary Hendrixson,MG Special,,Engaging,2017-07-25,,,,,,Summer Sewald,West
5277,GZ6SFRAT,Lajuana Vencill,MG Special,Hottechi,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5278,JH643YRI,Lajuana Vencill,MG Advanced,Umbrella Corporation,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5279,YCQTM2BQ,Lajuana Vencill,MG Advanced,,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5280,30OFYJUN,Lajuana Vencill,GTX Basic,Dontechi,Lost,2017-07-25,2017-07-31,0.0,,,,Dustin Brinkmann,Central
5281,10ICDVM2,Lajuana Vencill,GTX Basic,Konmatfix,Won,2017-07-25,2017-07-30,537.0,0.0,,,Dustin Brinkmann,Central
5282,KUAZF4E7,Markita Hansen,GTX Plus Basic,Blackzim,Lost,2017-07-25,2017-11-27,0.0,,,,Celia Rouche,West
5283,Y3TOQUQI,Marty Freudenburg,GTX Basic,Zotware,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5284,RV5Y8DRY,Marty Freudenburg,GTX Plus Pro,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5285,HJRM13DI,Marty Freudenburg,MG Special,Treequote,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5286,IVANA47K,Marty Freudenburg,GTX Plus Basic,Cancity,Won,2017-07-25,2017-07-27,1031.0,0.0,,,Melvin Marxen,Central
5287,G2XP6IGJ,Moses Frase,GTX Basic,,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5288,MLD3WEJC,Moses Frase,MG Advanced,Xx-holding,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5289,DZP0MNRM,Niesha Huffines,GTX Plus Basic,Konex,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5290,OBC504T8,Niesha Huffines,GTX Plus Basic,,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5291,CMW6IQJI,Niesha Huffines,MG Advanced,Faxquote,Engaging,2017-07-25,,,,,,Melvin Marxen,Central
5292,4KP2GEFF,Niesha Huffines,GTX Plus Basic,dambase,Won,2017-07-25,2017-11-03,1077.0,0.0,,,Melvin Marxen,Central
5293,8ODHXBNE,Rosalina Dieter,MG Special,,Engaging,2017-07-25,,,,,,Celia Rouche,West
5294,VO1YR5CY,Versie Hillebrand,GTX Basic,,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5295,FHPRER2D,Versie Hillebrand,MG Special,Sonron,Engaging,2017-07-25,,,,,,Dustin Brinkmann,Central
5296,WOB1ULFR,Versie Hillebrand,MG Advanced,Dontechi,Won,2017-07-25,2017-11-04,3306.0,1.0,,,Dustin Brinkmann,Central
5297,7IKDD9UG,Violet Mclelland,GTX Basic,Bioplex,Won,2017-07-25,2017-07-26,491.0,0.0,,,Cara Losch,East
5298,UVCHXUIG,Anna Snelling,MG Special,Konmatfix,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5299,V02WMIWK,Anna Snelling,MG Special,,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5300,59SUBXGP,Anna Snelling,MG Special,Streethex,Won,2017-07-26,2017-12-02,53.0,0.0,,,Dustin Brinkmann,Central
5301,37UCYEDY,Cassey Cress,GTX Plus Basic,Bluth Company,Engaging,2017-07-26,,,,,,Rocco Neubert,East
5302,TFL3C3JS,Cassey Cress,GTX Plus Pro,Initech,Won,2017-07-26,2017-09-27,5228.0,1.0,,,Rocco Neubert,East
5303,EM3NYEYC,Cecily Lampkin,GTX Plus Pro,Domzoom,Lost,2017-07-26,2017-07-31,0.0,,,,Dustin Brinkmann,Central
5304,1976N63N,Darcel Schlecht,GTX Plus Basic,Kinnamplus,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5305,7TFHGN6O,Darcel Schlecht,GTX Plus Pro,Inity,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5306,L6223VHA,Darcel Schlecht,GTXPro,Sumace,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5307,TJ7PNIXL,Darcel Schlecht,GTXPro,,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5308,VMBM5EKL,Darcel Schlecht,GTXPro,,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5309,8TD2LLOF,Darcel Schlecht,MG Advanced,,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5310,KPFV2AAL,Darcel Schlecht,GTXPro,Streethex,Lost,2017-07-26,2017-11-17,0.0,,,,Melvin Marxen,Central
5311,V2JOV5MF,Darcel Schlecht,GTXPro,Domzoom,Won,2017-07-26,2017-07-27,4677.0,1.0,,,Melvin Marxen,Central
5312,DEVXF86R,Donn Cantrell,GTX Plus Basic,Acme Corporation,Lost,2017-07-26,2017-09-29,0.0,,,,Rocco Neubert,East
5313,VA9AGU75,Donn Cantrell,GTXPro,Kan-code,Lost,2017-07-26,2017-09-26,0.0,,,,Rocco Neubert,East
5314,0MKW8IPC,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-07-26,2017-07-28,554.0,0.0,,,Rocco Neubert,East
5315,7RLLNAYC,Gladys Colclough,MG Special,,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5316,BRDB1I76,Gladys Colclough,MG Special,,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5317,EFKPYBI9,Gladys Colclough,MG Advanced,Xx-holding,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5318,P8P9MKJL,Gladys Colclough,GTX Plus Pro,dambase,Won,2017-07-26,2017-09-23,5548.0,1.0,,,Melvin Marxen,Central
5319,S7PY8R2V,Gladys Colclough,MG Advanced,Funholding,Won,2017-07-26,2017-07-28,3809.0,1.0,,,Melvin Marxen,Central
5320,PW9DTZON,James Ascencio,GTXPro,Donquadtech,Engaging,2017-07-26,,,,,,Summer Sewald,West
5321,G0DTQHIC,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5322,75WYC9TY,Jonathan Berthelot,GTX Basic,Globex Corporation,Lost,2017-07-26,2017-07-30,0.0,,,,Melvin Marxen,Central
5323,FPLXC8Z3,Kary Hendrixson,GTX Plus Pro,,Engaging,2017-07-26,,,,,,Summer Sewald,West
5324,CEWDZ3ZD,Kary Hendrixson,MG Special,Scotfind,Won,2017-07-26,2017-08-10,53.0,0.0,,,Summer Sewald,West
5325,OD895EQM,Lajuana Vencill,GTX Plus Pro,,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5326,KPH05GU8,Lajuana Vencill,MG Advanced,The New York Inquirer,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5327,VBB0LCEN,Lajuana Vencill,MG Advanced,,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5328,F56MSU4B,Lajuana Vencill,MG Advanced,Betatech,Lost,2017-07-26,2017-07-30,0.0,,,,Dustin Brinkmann,Central
5329,BR18O9U1,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-07-26,2017-07-28,1044.0,0.0,,,Melvin Marxen,Central
5330,88CM27UB,Maureen Marcano,GTXPro,Kan-code,Lost,2017-07-26,2017-07-30,0.0,,,,Summer Sewald,West
5331,IK7LMFER,Moses Frase,MG Special,,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5332,P3K1DVYB,Moses Frase,MG Advanced,,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5333,BB1PRS3T,Moses Frase,MG Advanced,,Engaging,2017-07-26,,,,,,Dustin Brinkmann,Central
5334,WQ5U8PPM,Niesha Huffines,GTX Plus Basic,Umbrella Corporation,Engaging,2017-07-26,,,,,,Melvin Marxen,Central
5335,Q5GNQ823,Vicki Laflamme,GTXPro,,Engaging,2017-07-26,,,,,,Celia Rouche,West
5336,BE0RAJF5,Vicki Laflamme,GTXPro,Faxquote,Lost,2017-07-26,2017-08-06,0.0,,,,Celia Rouche,West
5337,KO7UWLAU,Wilburn Farren,MG Advanced,Xx-zobam,Won,2017-07-26,2017-07-28,3596.0,1.0,,,Cara Losch,East
5338,T50TV9SO,Zane Levy,GTX Basic,,Engaging,2017-07-26,,,,,,Summer Sewald,West
5339,4SJGBWQL,Zane Levy,GTX Plus Basic,Hottechi,Lost,2017-07-26,2017-07-27,0.0,,,,Summer Sewald,West
5340,AWFSNZ2U,Zane Levy,GTX Plus Basic,Singletechno,Won,2017-07-26,2017-12-01,1091.0,0.0,,,Summer Sewald,West
5341,S3E48VE0,Zane Levy,GTXPro,Plexzap,Won,2017-07-26,2017-09-26,6000.0,1.0,,,Summer Sewald,West
5342,N9GIC5PC,Anna Snelling,GTX Plus Pro,,Engaging,2017-07-27,,,,,,Dustin Brinkmann,Central
5343,1T5WFCEJ,Anna Snelling,GTX Plus Pro,,Engaging,2017-07-27,,,,,,Dustin Brinkmann,Central
5344,1XJFMYCW,Anna Snelling,MG Special,Golddex,Engaging,2017-07-27,,,,,,Dustin Brinkmann,Central
5345,YYU1J6E1,Anna Snelling,MG Special,,Engaging,2017-07-27,,,,,,Dustin Brinkmann,Central
5346,SCR1IKLQ,Anna Snelling,GTX Plus Pro,Bioholding,Won,2017-07-27,2017-07-29,5068.0,1.0,,,Dustin Brinkmann,Central
5347,IF8PILJR,Anna Snelling,MG Special,Globex Corporation,Won,2017-07-27,2017-07-29,46.0,0.0,,,Dustin Brinkmann,Central
5348,2K52EH11,Cassey Cress,MG Advanced,Vehement Capital Partners,Lost,2017-07-27,2017-12-12,0.0,,,,Rocco Neubert,East
5349,KPYCCBQA,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-27,,,,,,Dustin Brinkmann,Central
5350,HTY5G7DI,Cecily Lampkin,MG Advanced,Scottech,Won,2017-07-27,2017-08-02,3025.0,1.0,,,Dustin Brinkmann,Central
5351,TX88GTDE,Corliss Cosme,GTX Plus Basic,Donware,Lost,2017-07-27,2017-07-29,0.0,,,,Cara Losch,East
